序号,起始日期,截止日期,总发行量(亿元),发行只数,总偿还量(亿元),净融资额(亿元),到期偿还量(亿元),到期只数,提前兑付量(亿元),提前兑付只数,回售量(亿元),回售只数,赎回量(亿元),赎回只数,现金要约金额(亿元),现金要约只数
1038,2022-10-16,2022-10-16,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1039,2022-10-15,2022-10-15,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1040,2022-10-14,2022-10-14,2090.0,6,0.0,2090.0,0.0,0,0,0,0,0,0,0,0,0
1041,2022-10-13,2022-10-13,578.2,7,0.0,578.2,0.0,0,0,0,0,0,0,0,0,0
1042,2022-10-12,2022-10-12,1994.8,7,46.6,1948.2,46.6,1,0,0,0,0,0,0,0,0
1043,2022-10-11,2022-10-11,346.1,6,70.0,276.1,70.0,2,0,0,0,0,0,0,0,0
1044,2022-10-10,2022-10-10,579.0,4,1333.9861,-754.9861,1333.9861,4,0,0,0,0,0,0,0,0
1045,2022-10-09,2022-10-09,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1046,2022-10-08,2022-10-08,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1047,2022-10-07,2022-10-07,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1048,2022-10-06,2022-10-06,0.0,0,708.3,-708.3,708.3,2,0,0,0,0,0,0,0,0
1049,2022-10-05,2022-10-05,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1050,2022-10-04,2022-10-04,0.0,0,30.0,-30.0,30.0,1,0,0,0,0,0,0,0,0
1051,2022-10-03,2022-10-03,0.0,0,500.0,-500.0,500.0,1,0,0,0,0,0,0,0,0
1052,2022-10-02,2022-10-02,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1053,2022-10-01,2022-10-01,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1054,2022-09-30,2022-09-30,0.0,0,50.0,-50.0,50.0,1,0,0,0,0,0,0,0,0
1055,2022-09-29,2022-09-29,250.0,4,363.2,-113.2,363.2,1,0,0,0,0,0,0,0,0
1056,2022-09-28,2022-09-28,896.5,4,0.0,896.5,0.0,0,0,0,0,0,0,0,0,0
1057,2022-09-27,2022-09-27,567.8,8,80.0,487.8,80.0,2,0,0,0,0,0,0,0,0
1058,2022-09-26,2022-09-26,133.7,3,301.0,-167.3,301.0,1,0,0,0,0,0,0,0,0
1059,2022-09-25,2022-09-25,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1060,2022-09-24,2022-09-24,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1061,2022-09-23,2022-09-23,1824.3,7,0.0,1824.3,0.0,0,0,0,0,0,0,0,0,0
1062,2022-09-22,2022-09-22,530.0,8,0.0,530.0,0.0,0,0,0,0,0,0,0,0,0
1063,2022-09-21,2022-09-21,1130.5,4,0.0,1130.5,0.0,0,0,0,0,0,0,0,0,0
1064,2022-09-20,2022-09-20,357.9,5,70.0,287.9,70.0,2,0,0,0,0,0,0,0,0
1065,2022-09-19,2022-09-19,150.0,2,1164.6,-1014.6,1164.6,2,0,0,0,0,0,0,0,0
1066,2022-09-18,2022-09-18,0.0,0,319.7,-319.7,319.7,1,0,0,0,0,0,0,0,0
1067,2022-09-17,2022-09-17,0.0,0,320.0,-320.0,320.0,1,0,0,0,0,0,0,0,0
1068,2022-09-16,2022-09-16,622.9,6,0.0,622.9,0.0,0,0,0,0,0,0,0,0,0
1069,2022-09-15,2022-09-15,500.0,7,0.0,500.0,0.0,0,0,0,0,0,0,0,0,0
1070,2022-09-14,2022-09-14,1978.2,6,0.0,1978.2,0.0,0,0,0,0,0,0,0,0,0
1071,2022-09-13,2022-09-13,384.4,5,782.6,-398.2,782.6,2,0,0,0,0,0,0,0,0
1072,2022-09-12,2022-09-12,0.0,0,200.0,-200.0,200.0,1,0,0,0,0,0,0,0,0
1073,2022-09-11,2022-09-11,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1074,2022-09-10,2022-09-10,300.0,2,916.0,-616.0,916.0,3,0,0,0,0,0,0,0,0
1075,2022-09-09,2022-09-09,1004.9,6,30.0,974.9,30.0,1,0,0,0,0,0,0,0,0
1076,2022-09-08,2022-09-08,495.0,7,203.0,292.0,203.0,1,0,0,0,0,0,0,0,0
1077,2022-09-07,2022-09-07,2438.4,7,0.0,2438.4,0.0,0,0,0,0,0,0,0,0,0
1078,2022-09-06,2022-09-06,386.4,5,30.0,356.4,30.0,1,0,0,0,0,0,0,0,0
1079,2022-09-05,2022-09-05,141.7,2,410.0,-268.3,410.0,2,0,0,0,0,0,0,0,0
1080,2022-09-04,2022-09-04,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1081,2022-09-03,2022-09-03,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1082,2022-09-02,2022-09-02,729.1,5,40.0,689.1,40.0,1,0,0,0,0,0,0,0,0
1083,2022-09-01,2022-09-01,480.0,7,406.6,73.4,406.6,1,0,0,0,0,0,0,0,0
1084,2022-08-31,2022-08-31,933.3,3,0.0,933.3,0.0,0,0,0,0,0,0,0,0,0
1085,2022-08-30,2022-08-30,393.0,5,40.0,353.0,40.0,1,0,0,0,0,0,0,0,0
1086,2022-08-29,2022-08-29,110.0,2,204.4,-94.4,204.4,1,0,0,0,0,0,0,0,0
1087,2022-08-28,2022-08-28,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1088,2022-08-27,2022-08-27,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1089,2022-08-26,2022-08-26,1045.9,4,0.0,1045.9,0.0,0,0,0,0,0,0,0,0,0
1090,2022-08-25,2022-08-25,485.0,7,0.0,485.0,0.0,0,0,0,0,0,0,0,0,0
1091,2022-08-24,2022-08-24,1902.3,5,21.0,1881.3,21.0,1,0,0,0,0,0,0,0,0
1092,2022-08-23,2022-08-23,371.4,6,1770.4,-1399.0,1770.4,3,0,0,0,0,0,0,0,0
1093,2022-08-22,2022-08-22,112.2,2,201.3,-89.1,201.3,1,0,0,0,0,0,0,0,0
1094,2022-08-21,2022-08-21,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1095,2022-08-20,2022-08-20,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1096,2022-08-19,2022-08-19,808.0,4,0.0,808.0,0.0,0,0,0,0,0,0,0,0,0
1097,2022-08-18,2022-08-18,510.0,7,0.0,510.0,0.0,0,0,0,0,0,0,0,0,0
1098,2022-08-17,2022-08-17,160.0,2,300.0,-140.0,300.0,1,0,0,0,0,0,0,0,0
1099,2022-08-16,2022-08-16,360.0,6,40.0,320.0,40.0,1,0,0,0,0,0,0,0,0
1100,2022-08-15,2022-08-15,110.0,2,500.8,-390.8,500.8,2,0,0,0,0,0,0,0,0
1101,2022-08-14,2022-08-14,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1102,2022-08-13,2022-08-13,0.0,0,2952.6,-2952.6,2952.6,1,0,0,0,0,0,0,0,0
1103,2022-08-12,2022-08-12,1362.9,4,0.0,1362.9,0.0,0,0,0,0,0,0,0,0,0
1104,2022-08-11,2022-08-11,487.5,7,0.0,487.5,0.0,0,0,0,0,0,0,0,0,0
1105,2022-08-10,2022-08-10,2270.0,6,1118.941,1151.059,1118.941,3,0,0,0,0,0,0,0,0
1106,2022-08-09,2022-08-09,382.0,6,40.0,342.0,40.0,1,0,0,0,0,0,0,0,0
1107,2022-08-08,2022-08-08,102.5,2,3361.2,-3258.7,3361.2,2,0,0,0,0,0,0,0,0
1108,2022-08-07,2022-08-07,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1109,2022-08-06,2022-08-06,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1110,2022-08-05,2022-08-05,1370.0,4,30.0,1340.0,30.0,1,0,0,0,0,0,0,0,0
1111,2022-08-04,2022-08-04,506.5,7,202.0,304.5,202.0,1,0,0,0,0,0,0,0,0
1112,2022-08-03,2022-08-03,1844.8,5,0.0,1844.8,0.0,0,0,0,0,0,0,0,0,0
1113,2022-08-02,2022-08-02,389.0,6,756.0,-367.0,756.0,1,0,0,0,0,0,0,0,0
1114,2022-08-01,2022-08-01,122.0,2,0.0,122.0,0.0,0,0,0,0,0,0,0,0,0
1115,2022-07-31,2022-07-31,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1116,2022-07-30,2022-07-30,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1117,2022-07-29,2022-07-29,1382.7,5,1344.4,38.3,1344.4,2,0,0,0,0,0,0,0,0
1118,2022-07-28,2022-07-28,474.7,7,0.0,474.7,0.0,0,0,0,0,0,0,0,0,0
1119,2022-07-27,2022-07-27,306.0,4,0.0,306.0,0.0,0,0,0,0,0,0,0,0,0
1120,2022-07-26,2022-07-26,359.7,5,223.3,136.4,223.3,1,0,0,0,0,0,0,0,0
1121,2022-07-25,2022-07-25,133.1,2,803.3,-670.2,803.3,2,0,0,0,0,0,0,0,0
1122,2022-07-24,2022-07-24,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1123,2022-07-23,2022-07-23,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1124,2022-07-22,2022-07-22,1500.6,4,1953.7,-453.1,1953.7,2,0,0,0,0,0,0,0,0
1125,2022-07-21,2022-07-21,503.7,7,0.0,503.7,0.0,0,0,0,0,0,0,0,0,0
1126,2022-07-20,2022-07-20,1919.7,5,0.0,1919.7,0.0,0,0,0,0,0,0,0,0,0
1127,2022-07-19,2022-07-19,443.1,6,0.0,443.1,0.0,0,0,0,0,0,0,0,0,0
1128,2022-07-18,2022-07-18,102.2,2,600.0,-497.8,600.0,1,0,0,0,0,0,0,0,0
1129,2022-07-17,2022-07-17,0.0,0,1030.0,-1030.0,1030.0,1,0,0,0,0,0,0,0,0
1130,2022-07-16,2022-07-16,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1131,2022-07-15,2022-07-15,1327.8,5,70.0,1257.8,70.0,2,0,0,0,0,0,0,0,0
1132,2022-07-14,2022-07-14,1669.5,10,201.4,1468.1,201.4,1,0,0,0,0,0,0,0,0
1133,2022-07-13,2022-07-13,184.5,2,1388.2,-1203.7,1388.2,2,0,0,0,0,0,0,0,0
1134,2022-07-12,2022-07-12,427.7,6,0.0,427.7,0.0,0,0,0,0,0,0,0,0,0
1135,2022-07-11,2022-07-11,150.0,2,450.0,-300.0,450.0,1,0,0,0,0,0,0,0,0
1136,2022-07-10,2022-07-10,400.0,2,1847.9243,-1447.9243,1847.9243,4,0,0,0,0,0,0,0,0
1137,2022-07-09,2022-07-09,0.0,0,1230.4,-1230.4,1230.4,2,0,0,0,0,0,0,0,0
1138,2022-07-08,2022-07-08,916.8,5,40.0,876.8,40.0,1,0,0,0,0,0,0,0,0
1139,2022-07-07,2022-07-07,520.0,7,0.0,520.0,0.0,0,0,0,0,0,0,0,0,0
1140,2022-07-06,2022-07-06,2302.1,7,0.0,2302.1,0.0,0,0,0,0,0,0,0,0,0
1141,2022-07-05,2022-07-05,450.0,6,0.0,450.0,0.0,0,0,0,0,0,0,0,0,0
1142,2022-07-04,2022-07-04,147.0,2,0.0,147.0,0.0,0,0,0,0,0,0,0,0,0
1143,2022-07-03,2022-07-03,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1144,2022-07-02,2022-07-02,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1145,2022-07-01,2022-07-01,610.0,4,40.0,570.0,40.0,1,0,0,0,0,0,0,0,0
1146,2022-06-30,2022-06-30,486.1,7,30.0,456.1,30.0,1,0,0,0,0,0,0,0,0
1147,2022-06-29,2022-06-29,178.2,2,0.0,178.2,0.0,0,0,0,0,0,0,0,0,0
1148,2022-06-28,2022-06-28,410.0,6,30.0,380.0,30.0,1,0,0,0,0,0,0,0,0
1149,2022-06-27,2022-06-27,134.5,2,800.0,-665.5,800.0,2,0,0,0,0,0,0,0,0
1150,2022-06-26,2022-06-26,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1151,2022-06-25,2022-06-25,0.0,0,300.0,-300.0,300.0,1,0,0,0,0,0,0,0,0
1152,2022-06-24,2022-06-24,1011.6,5,40.0,971.6,40.0,1,0,0,0,0,0,0,0,0
1153,2022-06-23,2022-06-23,500.0,7,0.0,500.0,0.0,0,0,0,0,0,0,0,0,0
1154,2022-06-22,2022-06-22,1451.6,6,0.0,1451.6,0.0,0,0,0,0,0,0,0,0,0
1155,2022-06-21,2022-06-21,334.7,6,30.0,304.7,30.0,1,0,0,0,0,0,0,0,0
1156,2022-06-20,2022-06-20,120.0,2,400.0,-280.0,400.0,1,0,0,0,0,0,0,0,0
1157,2022-06-19,2022-06-19,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1158,2022-06-18,2022-06-18,0.0,0,200.0,-200.0,200.0,1,0,0,0,0,0,0,0,0
1159,2022-06-17,2022-06-17,500.6,4,50.0,450.6,50.0,1,0,0,0,0,0,0,0,0
1160,2022-06-16,2022-06-16,604.2,8,0.0,604.2,0.0,0,0,0,0,0,0,0,0,0
1161,2022-06-15,2022-06-15,170.0,2,0.0,170.0,0.0,0,0,0,0,0,0,0,0,0
1162,2022-06-14,2022-06-14,1403.8,8,30.0,1373.8,30.0,1,0,0,0,0,0,0,0,0
1163,2022-06-13,2022-06-13,90.0,2,400.0,-310.0,400.0,1,0,0,0,0,0,0,0,0
1164,2022-06-12,2022-06-12,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1165,2022-06-11,2022-06-11,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1166,2022-06-10,2022-06-10,492.4,4,490.599,1.801,490.599,4,0,0,0,0,0,0,0,0
1167,2022-06-09,2022-06-09,564.0,7,201.1,362.9,201.1,1,0,0,0,0,0,0,0,0
1168,2022-06-08,2022-06-08,1191.8,4,0.0,1191.8,0.0,0,0,0,0,0,0,0,0,0
1169,2022-06-07,2022-06-07,314.7,6,0.0,314.7,0.0,0,0,0,0,0,0,0,0,0
1170,2022-06-06,2022-06-06,120.0,2,1300.0,-1180.0,1300.0,3,0,0,0,0,0,0,0,0
1171,2022-06-05,2022-06-05,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1172,2022-06-04,2022-06-04,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1173,2022-06-03,2022-06-03,0.0,0,815.1,-815.1,815.1,1,0,0,0,0,0,0,0,0
1174,2022-06-02,2022-06-02,630.0,8,0.0,630.0,0.0,0,0,0,0,0,0,0,0,0
1175,2022-06-01,2022-06-01,130.0,2,0.0,130.0,0.0,0,0,0,0,0,0,0,0,0
1176,2022-05-31,2022-05-31,290.0,6,562.5,-272.5,562.5,1,0,0,0,0,0,0,0,0
1177,2022-05-30,2022-05-30,0.0,0,200.0,-200.0,200.0,1,0,0,0,0,0,0,0,0
1178,2022-05-29,2022-05-29,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1179,2022-05-28,2022-05-28,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1180,2022-05-27,2022-05-27,294.4,3,0.0,294.4,0.0,0,0,0,0,0,0,0,0,0
1181,2022-05-26,2022-05-26,527.2,8,0.0,527.2,0.0,0,0,0,0,0,0,0,0,0
1182,2022-05-25,2022-05-25,110.0,2,0.0,110.0,0.0,0,0,0,0,0,0,0,0,0
1183,2022-05-24,2022-05-24,870.1,6,1432.6,-562.5,1432.6,2,0,0,0,0,0,0,0,0
1184,2022-05-23,2022-05-23,70.0,2,750.0,-680.0,750.0,2,0,0,0,0,0,0,0,0
1185,2022-05-22,2022-05-22,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1186,2022-05-21,2022-05-21,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1187,2022-05-20,2022-05-20,491.3,5,0.0,491.3,0.0,0,0,0,0,0,0,0,0,0
1188,2022-05-19,2022-05-19,531.1,7,0.0,531.1,0.0,0,0,0,0,0,0,0,0,0
1189,2022-05-18,2022-05-18,1174.6,4,30.0,1144.6,30.0,1,0,0,0,0,0,0,0,0
1190,2022-05-17,2022-05-17,260.0,5,1197.3,-937.3,1197.3,1,0,0,0,0,0,0,0,0
1191,2022-05-16,2022-05-16,80.0,2,300.0,-220.0,300.0,1,0,0,0,0,0,0,0,0
1192,2022-05-15,2022-05-15,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1193,2022-05-14,2022-05-14,0.0,0,240.0,-240.0,240.0,1,0,0,0,0,0,0,0,0
1194,2022-05-13,2022-05-13,840.8,5,50.0,790.8,50.0,1,0,0,0,0,0,0,0,0
1195,2022-05-12,2022-05-12,500.0,7,0.0,500.0,0.0,0,0,0,0,0,0,0,0,0
1196,2022-05-11,2022-05-11,1603.3,6,40.0,1563.3,40.0,1,0,0,0,0,0,0,0,0
1197,2022-05-10,2022-05-10,390.0,5,480.0,-90.0,480.0,2,0,0,0,0,0,0,0,0
1198,2022-05-09,2022-05-09,100.0,2,506.25,-406.25,506.25,2,0,0,0,0,0,0,0,0
1199,2022-05-08,2022-05-08,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1200,2022-05-07,2022-05-07,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1201,2022-05-06,2022-05-06,1844.7,10,0.0,1844.7,0.0,0,0,0,0,0,0,0,0,0
1202,2022-05-05,2022-05-05,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1203,2022-05-04,2022-05-04,0.0,0,860.0,-860.0,860.0,1,0,0,0,0,0,0,0,0
1204,2022-05-03,2022-05-03,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1205,2022-05-02,2022-05-02,0.0,0,100.0,-100.0,100.0,1,0,0,0,0,0,0,0,0
1206,2022-05-01,2022-05-01,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1207,2022-04-30,2022-04-30,0.0,0,40.0,-40.0,40.0,1,0,0,0,0,0,0,0,0
1208,2022-04-29,2022-04-29,90.0,3,250.0,-160.0,250.0,1,0,0,0,0,0,0,0,0
1209,2022-04-28,2022-04-28,470.0,8,0.0,470.0,0.0,0,0,0,0,0,0,0,0,0
1210,2022-04-27,2022-04-27,1902.1,5,0.0,1902.1,0.0,0,0,0,0,0,0,0,0,0
1211,2022-04-26,2022-04-26,390.0,5,200.0,190.0,200.0,1,0,0,0,0,0,0,0,0
1212,2022-04-25,2022-04-25,80.0,2,700.0,-620.0,700.0,2,0,0,0,0,0,0,0,0
1213,2022-04-24,2022-04-24,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1214,2022-04-23,2022-04-23,0.0,0,320.0,-320.0,320.0,1,0,0,0,0,0,0,0,0
1215,2022-04-22,2022-04-22,1585.6,5,1464.5,121.1,1464.5,1,0,0,0,0,0,0,0,0
1216,2022-04-21,2022-04-21,523.4,7,915.2,-391.8,915.2,2,0,0,0,0,0,0,0,0
1217,2022-04-20,2022-04-20,1680.0,4,122.7775,1557.2225,122.7775,1,0,0,0,0,0,0,0,0
1218,2022-04-19,2022-04-19,370.0,6,1470.0,-1100.0,1470.0,1,0,0,0,0,0,0,0,0
1219,2022-04-18,2022-04-18,90.0,2,300.0,-210.0,300.0,1,0,0,0,0,0,0,0,0
1220,2022-04-17,2022-04-17,0.0,0,1590.0,-1590.0,1590.0,1,0,0,0,0,0,0,0,0
1221,2022-04-16,2022-04-16,0.0,0,901.2,-901.2,901.2,1,0,0,0,0,0,0,0,0
1222,2022-04-15,2022-04-15,720.0,4,40.0,680.0,40.0,1,0,0,0,0,0,0,0,0
1223,2022-04-14,2022-04-14,1473.5,9,0.0,1473.5,0.0,0,0,0,0,0,0,0,0,0
1224,2022-04-13,2022-04-13,160.0,3,1770.0,-1610.0,1770.0,2,0,0,0,0,0,0,0,0
1225,2022-04-12,2022-04-12,370.0,6,0.0,370.0,0.0,0,0,0,0,0,0,0,0,0
1226,2022-04-11,2022-04-11,80.0,2,500.0,-420.0,500.0,1,0,0,0,0,0,0,0,0
1227,2022-04-10,2022-04-10,500.0,2,483.0004,16.9996,483.0004,2,0,0,0,0,0,0,0,0
1228,2022-04-09,2022-04-09,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1229,2022-04-08,2022-04-08,1020.3,5,0.0,1020.3,0.0,0,0,0,0,0,0,0,0,0
1230,2022-04-07,2022-04-07,544.1,6,590.0,-45.9,590.0,2,0,0,0,0,0,0,0,0
1231,2022-04-06,2022-04-06,0.0,0,200.0,-200.0,200.0,1,0,0,0,0,0,0,0,0
1232,2022-04-05,2022-04-05,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1233,2022-04-04,2022-04-04,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1234,2022-04-03,2022-04-03,0.0,0,730.0,-730.0,730.0,1,0,0,0,0,0,0,0,0
1235,2022-04-02,2022-04-02,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1236,2022-04-01,2022-04-01,100.0,3,152.1886,-52.1886,152.1886,1,0,0,0,0,0,0,0,0
1237,2022-03-31,2022-03-31,482.0,7,0.0,482.0,0.0,0,0,0,0,0,0,0,0,0
1238,2022-03-30,2022-03-30,260.0,4,0.0,260.0,0.0,0,0,0,0,0,0,0,0,0
1239,2022-03-29,2022-03-29,310.0,5,0.0,310.0,0.0,0,0,0,0,0,0,0,0,0
1240,2022-03-28,2022-03-28,80.0,2,902.0,-822.0,902.0,2,0,0,0,0,0,0,0,0
1241,2022-03-27,2022-03-27,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1242,2022-03-26,2022-03-26,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1243,2022-03-25,2022-03-25,370.0,3,30.0,340.0,30.0,1,0,0,0,0,0,0,0,0
1244,2022-03-24,2022-03-24,457.0,7,0.0,457.0,0.0,0,0,0,0,0,0,0,0,0
1245,2022-03-23,2022-03-23,1590.0,4,0.0,1590.0,0.0,0,0,0,0,0,0,0,0,0
1246,2022-03-22,2022-03-22,360.0,5,200.0,160.0,200.0,1,0,0,0,0,0,0,0,0
1247,2022-03-21,2022-03-21,90.0,2,600.0,-510.0,600.0,1,0,0,0,0,0,0,0,0
1248,2022-03-20,2022-03-20,0.0,0,500.0,-500.0,500.0,1,0,0,0,0,0,0,0,0
1249,2022-03-19,2022-03-19,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1250,2022-03-18,2022-03-18,470.0,3,0.0,470.0,0.0,0,0,0,0,0,0,0,0,0
1251,2022-03-17,2022-03-17,480.0,8,0.0,480.0,0.0,0,0,0,0,0,0,0,0,0
1252,2022-03-16,2022-03-16,1640.0,5,0.0,1640.0,0.0,0,0,0,0,0,0,0,0,0
1253,2022-03-15,2022-03-15,350.0,5,0.0,350.0,0.0,0,0,0,0,0,0,0,0,0
1254,2022-03-14,2022-03-14,90.0,2,601.8,-511.8,601.8,1,0,0,0,0,0,0,0,0
1255,2022-03-13,2022-03-13,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1256,2022-03-12,2022-03-12,0.0,0,977.5,-977.5,977.5,1,0,0,0,0,0,0,0,0
1257,2022-03-11,2022-03-11,690.0,4,0.0,690.0,0.0,0,0,0,0,0,0,0,0,0
1258,2022-03-10,2022-03-10,797.2,9,330.0,467.2,330.0,2,0,0,0,0,0,0,0,0
1259,2022-03-09,2022-03-09,1590.0,4,0.0,1590.0,0.0,0,0,0,0,0,0,0,0,0
1260,2022-03-08,2022-03-08,365.1,5,610.0,-244.9,610.0,1,0,0,0,0,0,0,0,0
1261,2022-03-07,2022-03-07,90.0,2,3190.7,-3100.7,3190.7,3,0,0,0,0,0,0,0,0
1262,2022-03-06,2022-03-06,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1263,2022-03-05,2022-03-05,0.0,0,200.0,-200.0,200.0,1,0,0,0,0,0,0,0,0
1264,2022-03-04,2022-03-04,703.0,4,0.0,703.0,0.0,0,0,0,0,0,0,0,0,0
1265,2022-03-03,2022-03-03,497.1,6,0.0,497.1,0.0,0,0,0,0,0,0,0,0,0
1266,2022-03-02,2022-03-02,170.0,3,0.0,170.0,0.0,0,0,0,0,0,0,0,0,0
1267,2022-03-01,2022-03-01,370.0,5,0.0,370.0,0.0,0,0,0,0,0,0,0,0,0
1268,2022-02-28,2022-02-28,80.0,2,501.8,-421.8,501.8,1,0,0,0,0,0,0,0,0
1269,2022-02-27,2022-02-27,0.0,0,340.0,-340.0,340.0,1,0,0,0,0,0,0,0,0
1270,2022-02-26,2022-02-26,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1271,2022-02-25,2022-02-25,290.0,3,0.0,290.0,0.0,0,0,0,0,0,0,0,0,0
1272,2022-02-24,2022-02-24,415.7,5,0.0,415.7,0.0,0,0,0,0,0,0,0,0,0
1273,2022-02-23,2022-02-23,780.0,4,936.1,-156.1,936.1,2,0,0,0,0,0,0,0,0
1274,2022-02-22,2022-02-22,440.0,6,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0
1275,2022-02-21,2022-02-21,140.0,2,950.0,-810.0,950.0,2,0,0,0,0,0,0,0,0
1276,2022-02-20,2022-02-20,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1277,2022-02-19,2022-02-19,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1278,2022-02-18,2022-02-18,700.0,4,0.0,700.0,0.0,0,0,0,0,0,0,0,0,0
1279,2022-02-17,2022-02-17,474.0,6,0.0,474.0,0.0,0,0,0,0,0,0,0,0,0
1280,2022-02-16,2022-02-16,1570.0,4,0.0,1570.0,0.0,0,0,0,0,0,0,0,0,0
1281,2022-02-15,2022-02-15,400.0,5,0.0,400.0,0.0,0,0,0,0,0,0,0,0,0
1282,2022-02-14,2022-02-14,150.0,2,501.7,-351.7,501.7,1,0,0,0,0,0,0,0,0
1283,2022-02-13,2022-02-13,0.0,0,2481.8,-2481.8,2481.8,1,0,0,0,0,0,0,0,0
1284,2022-02-12,2022-02-12,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1285,2022-02-11,2022-02-11,723.9,4,719.5,4.4,719.5,1,0,0,0,0,0,0,0,0
1286,2022-02-10,2022-02-10,479.9,6,0.0,479.9,0.0,0,0,0,0,0,0,0,0,0
1287,2022-02-09,2022-02-09,1500.0,4,200.0,1300.0,200.0,1,0,0,0,0,0,0,0,0
1288,2022-02-08,2022-02-08,300.0,3,0.0,300.0,0.0,0,0,0,0,0,0,0,0,0
1289,2022-02-07,2022-02-07,0.0,0,1432.1,-1432.1,1432.1,3,0,0,0,0,0,0,0,0
1290,2022-02-06,2022-02-06,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1291,2022-02-05,2022-02-05,0.0,0,400.0,-400.0,400.0,1,0,0,0,0,0,0,0,0
1292,2022-02-04,2022-02-04,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1293,2022-02-03,2022-02-03,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1294,2022-02-02,2022-02-02,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
