时间,中国:日均产量:粗钢,唐山:高炉开工率,中国:江浙地区:开工率:涤纶长丝:下游织机,中国:开工率:汽车轮胎(全钢胎),中国:开工率:汽车轮胎(半钢胎),义乌中国小商品指数:总价格指数,"中国:日均销量(当周,厂家零售):乘用车",中国:票房收入:电影,中国:30大中城市:成交面积:商品房,中国:100大中城市:成交土地占地面积:当周值,中国:开工率:石油沥青装置,中国:水泥价格指数,中国出口集装箱运价指数:综合指数,上海出口集装箱运价指数:综合指数,波罗的海货运指数,中国食用农产品价格指数,中国:平均批发价:猪肉,中国:生产资料价格指数,期货结算价(连续):布伦特原油
2025-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0,18095.82,13.09,1376.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0,28801.14,16.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-28,287.0,86.03,0.0,0.0,0.0,0.0,94541,12885.73,50.93,0.0,0.0,119.76,1250.65,1515.29,2718.2,101.98,20.86,101.57,73.18
2025-02-27,0.0,0.0,57.88,68.57,82.51,0.0,0,7218.76,44.63,0.0,0.0,119.08,0.0,0.0,0.0,0.0,21.23,0.0,74.04
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0,7624.21,37.25,0.0,28.5,118.87,0.0,0.0,0.0,0.0,21.4,0.0,72.53
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0,8604.93,32.21,0.0,0.0,118.64,0.0,0.0,0.0,0.0,21.25,0.0,73.02
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0,9712.63,23.76,0.0,0.0,118.56,0.0,0.0,0.0,0.0,21.33,0.0,74.78
2025-02-23,0.0,0.0,0.0,0.0,0.0,0.0,49013,41059.4,16.95,1219.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0,59928.64,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0,27292.09,26.83,0.0,0.0,118.23,1318.71,1595.08,3051.0,102.6,21.45,101.77,74.43
2025-02-20,273.0,0.0,0.0,66.69,80.35,0.0,0,15961.8,30.23,0.0,0.0,119.09,0.0,0.0,0.0,0.0,21.54,0.0,76.48
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0,17821.47,23.16,0.0,26.4,119.4,0.0,0.0,0.0,0.0,21.45,0.0,76.04
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0,20042.01,20.43,0.0,0.0,119.39,0.0,0.0,0.0,0.0,21.64,0.0,75.84
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0,22692.37,22.89,0.0,0.0,119.6,0.0,0.0,0.0,0.0,21.76,0.0,75.22
2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,48910,70746.21,12.87,1444.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0,91700.33,13.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,0.0,91.92,0.0,0.0,0.0,0.0,0,73852.95,19.7,0.0,0.0,120.09,1387.16,1758.82,3311.6,104.16,21.78,102.18,74.74
2025-02-13,0.0,0.0,34.43,62.45,73.85,0.0,0,42443.64,19.08,0.0,0.0,120.65,0.0,0.0,0.0,0.0,21.99,0.0,75.02
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0,62682.85,17.22,0.0,25.9,120.73,0.0,0.0,0.0,0.0,22.16,0.0,75.18
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0,57373.34,19.7,0.0,0.0,120.77,0.0,0.0,0.0,0.0,22.3,0.0,77.0
2025-02-10,271.0,0.0,0.0,0.0,0.0,0.0,0,58033.62,17.93,0.0,0.0,120.84,0.0,0.0,0.0,0.0,22.43,0.0,75.87
2025-02-09,0.0,0.0,0.0,0.0,0.0,0.0,26528,92836.72,11.64,1064.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0,76613.07,15.02,0.0,0.0,120.84,0.0,0.0,0.0,0.0,22.81,0.0,0.0
2025-02-07,0.0,93.21,0.0,0.0,0.0,0.0,0,68239.76,15.72,0.0,0.0,120.85,1415.03,1896.65,3435.6,105.85,22.93,102.18,74.66
2025-02-06,0.0,0.0,18.62,20.03,29.38,0.0,0,75971.48,12.19,0.0,0.0,120.86,0.0,0.0,0.0,0.0,23.1,0.0,74.29
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0,87013.22,7.88,0.0,22.1,120.86,0.0,0.0,0.0,0.0,23.04,0.0,74.61
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0,122192.86,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0,123370.22,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.96
2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0,127789.01,0.97,229.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0,127476.39,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-31,268.0,0.0,0.0,0.0,0.0,0.0,64555,132053.81,3.38,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,76.76
2025-01-30,0.0,0.0,0.0,13.14,19.84,0.0,0,135567.99,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.87
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0,180823.26,0.64,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.58
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0,2178.94,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.49
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0,5234.19,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.35,0.0,77.08
2025-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0,5632.85,21.08,1610.94,0.0,0.0,0.0,0.0,0.0,0.0,23.35,0.0,0.0
2025-01-25,0.0,0.0,0.0,0.0,0.0,0.0,76777,5444.63,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24,0.0,91.92,0.0,0.0,0.0,0.0,0,4412.43,23.79,0.0,0.0,120.86,1505.1,2045.45,3656.2,0.0,22.95,0.0,78.5
2025-01-23,0.0,0.0,9.23,42.02,70.3,0.0,0,4172.55,28.36,0.0,0.0,121.66,0.0,0.0,0.0,0.0,22.86,0.0,78.29
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0,3988.98,30.55,0.0,28.1,122.1,0.0,0.0,0.0,0.0,22.83,0.0,79.0
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0,3856.8,27.39,0.0,0.0,122.12,0.0,0.0,0.0,0.0,22.72,0.0,79.29
2025-01-20,263.0,0.0,0.0,0.0,0.0,0.0,0,3863.14,30.01,0.0,0.0,123.18,0.0,0.0,0.0,0.0,22.64,0.0,80.15
2025-01-19,0.0,0.0,0.0,0.0,0.0,102.13,73779,6559.98,17.95,1464.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0,7305.69,22.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,0.0,91.13,0.0,0.0,0.0,0.0,0,5149.95,31.86,0.0,0.0,124.47,1557.76,2130.82,3893.2,108.34,22.85,102.08,80.79
2025-01-16,0.0,0.0,42.46,60.08,78.81,0.0,0,4580.87,32.08,0.0,0.0,124.47,0.0,0.0,0.0,0.0,22.66,0.0,81.29
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0,4523.9,27.53,0.0,29.3,126.23,0.0,0.0,0.0,0.0,22.53,0.0,82.03
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0,4211.33,27.58,0.0,0.0,126.33,0.0,0.0,0.0,0.0,22.74,0.0,79.92
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0,4129.22,27.33,0.0,0.0,127.32,0.0,0.0,0.0,0.0,22.79,0.0,81.01
2025-01-12,0.0,0.0,0.0,0.0,0.0,102.32,48286,8423.32,16.73,1185.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0,10157.74,19.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-10,262.0,92.51,0.0,0.0,0.0,0.0,0,6261.0,32.34,0.0,0.0,127.55,1560.87,2290.68,4287.4,108.12,22.62,101.57,79.76
2025-01-09,0.0,0.0,51.27,62.16,79.02,0.0,0,4598.53,31.95,0.0,0.0,127.67,0.0,0.0,0.0,0.0,22.64,0.0,76.92
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0,4621.9,30.62,0.0,27.0,128.26,0.0,0.0,0.0,0.0,22.77,0.0,76.16
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0,4569.59,33.98,0.0,0.0,128.49,0.0,0.0,0.0,0.0,22.82,0.0,77.05
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0,4662.22,28.07,0.0,0.0,128.97,0.0,0.0,0.0,0.0,22.81,0.0,76.3
2025-01-05,0.0,0.0,0.0,0.0,0.0,101.75,39014,10538.9,18.44,1682.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0,13578.78,16.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,0.0,92.63,0.0,0.0,0.0,0.0,0,8272.85,32.34,0.0,0.0,129.57,1547.74,2505.17,4290.5,108.01,22.35,101.77,76.51
2025-01-02,0.0,0.0,55.43,59.11,78.6,0.0,0,7054.57,28.37,0.0,0.0,129.67,0.0,0.0,0.0,0.0,22.49,0.0,75.93
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0,30605.37,22.32,0.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,237.0,0.0,0.0,0.0,0.0,0.0,103351,38379.48,82.58,0.0,0.0,130.08,0.0,0.0,0.0,0.0,22.36,0.0,74.64
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0,7868.68,65.87,0.0,0.0,130.19,0.0,0.0,0.0,0.0,22.35,0.0,74.39
2024-12-29,0.0,0.0,0.0,0.0,0.0,102.16,0,16483.25,53.11,4426.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0,22856.0,61.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,0.0,90.95,0.0,0.0,0.0,0.0,0,9171.13,83.24,0.0,0.0,130.5,1515.07,2460.34,0.0,107.69,22.17,102.08,74.17
2024-12-26,0.0,0.0,62.73,62.24,79.16,0.0,0,2781.57,75.86,0.0,0.0,131.35,0.0,0.0,0.0,0.0,22.12,0.0,73.26
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0,4182.87,67.05,0.0,25.9,131.46,0.0,0.0,0.0,0.0,22.37,0.0,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0,3851.71,61.14,0.0,0.0,131.51,0.0,0.0,0.0,0.0,22.63,0.0,73.58
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0,2793.27,47.84,0.0,0.0,131.4,0.0,0.0,0.0,0.0,22.91,0.0,72.63
2024-12-22,0.0,0.0,0.0,0.0,0.0,101.61,86946,8521.23,37.66,5060.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0,10551.77,32.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,251.0,91.93,0.0,0.0,0.0,0.0,0,7180.63,65.95,0.0,0.0,131.49,1491.29,2390.17,3690.8,107.26,22.81,102.28,72.94
2024-12-19,0.0,0.0,64.11,62.12,79.06,0.0,0,2578.72,56.39,0.0,0.0,132.3,0.0,0.0,0.0,0.0,23.1,0.0,72.88
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0,2733.24,47.68,0.0,28.5,132.3,0.0,0.0,0.0,0.0,23.02,0.0,73.39
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0,2836.95,50.44,0.0,0.0,132.56,0.0,0.0,0.0,0.0,23.05,0.0,73.19
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0,2936.33,40.63,0.0,0.0,132.6,0.0,0.0,0.0,0.0,22.97,0.0,73.91
2024-12-15,0.0,0.0,0.0,0.0,0.0,101.53,83024,8674.73,34.09,4344.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0,10864.3,40.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13,0.0,93.38,0.0,0.0,0.0,0.0,0,4577.99,55.52,0.0,0.0,132.63,1486.06,2384.4,3658.6,107.47,23.14,103.0,74.49
2024-12-12,0.0,0.0,65.55,57.24,79.1,0.0,0,2924.06,47.86,0.0,0.0,132.17,0.0,0.0,0.0,0.0,23.14,0.0,73.41
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0,3102.79,48.21,0.0,29.7,131.91,0.0,0.0,0.0,0.0,23.15,0.0,73.52
2024-12-10,257.0,0.0,0.0,0.0,0.0,0.0,0,3240.16,54.11,0.0,0.0,132.0,0.0,0.0,0.0,0.0,23.02,0.0,72.19
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0,3481.31,39.29,0.0,0.0,132.49,0.0,0.0,0.0,0.0,23.23,0.0,72.14
2024-12-08,0.0,0.0,0.0,0.0,0.0,101.33,62730,10016.73,29.01,3003.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0,13358.22,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-06,0.0,92.4,0.0,0.0,0.0,0.0,0,4938.77,48.32,0.0,0.0,132.66,1465.16,2256.46,3553.8,107.69,23.13,102.79,71.12
2024-12-05,0.0,0.0,65.69,58.85,79.02,0.0,0,2949.14,41.27,0.0,0.0,133.52,0.0,0.0,0.0,0.0,23.33,0.0,72.09
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0,3125.51,42.29,0.0,28.9,133.52,0.0,0.0,0.0,0.0,23.52,0.0,72.31
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0,3352.64,38.59,0.0,0.0,133.63,0.0,0.0,0.0,0.0,23.44,0.0,73.62
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0,3638.87,33.04,0.0,0.0,134.01,0.0,0.0,0.0,0.0,23.36,0.0,71.83
2024-12-01,0.0,0.0,0.0,0.0,0.0,101.52,0,11089.44,35.24,3180.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30,265.0,0.0,0.0,0.0,0.0,0.0,134542,15594.89,74.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29,0.0,88.4,0.0,0.0,0.0,0.0,0,6944.82,64.51,0.0,0.0,134.07,1474.0,2233.83,3661.0,108.01,23.51,102.79,72.94
2024-11-28,0.0,0.0,66.79,59.95,79.07,0.0,0,3773.87,60.38,0.0,0.0,133.56,0.0,0.0,0.0,0.0,23.5,0.0,73.28
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0,3966.68,48.11,0.0,32.5,133.58,0.0,0.0,0.0,0.0,23.43,0.0,72.83
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0,4067.6,49.7,0.0,0.0,133.66,0.0,0.0,0.0,0.0,23.27,0.0,72.81
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0,4111.68,38.95,0.0,0.0,133.85,0.0,0.0,0.0,0.0,23.5,0.0,73.01
2024-11-24,0.0,0.0,0.0,0.0,0.0,101.79,76002,10990.99,31.41,2491.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0,14356.44,39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22,0.0,88.4,0.0,0.0,0.0,0.0,0,6109.88,47.07,0.0,0.0,133.85,1467.91,2160.08,3590.0,107.9,23.48,102.89,75.17
2024-11-21,0.0,0.0,68.53,62.6,79.15,0.0,0,2619.46,42.26,0.0,0.0,133.77,0.0,0.0,0.0,0.0,23.59,0.0,74.23
2024-11-20,264.0,0.0,0.0,0.0,0.0,0.0,0,2690.79,54.69,0.0,31.8,133.74,0.0,0.0,0.0,0.0,23.71,0.0,72.81
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0,2642.1,40.42,0.0,0.0,133.65,0.0,0.0,0.0,0.0,23.9,0.0,73.31
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0,2611.05,29.46,0.0,0.0,133.33,0.0,0.0,0.0,0.0,23.84,0.0,73.3
2024-11-17,0.0,0.0,0.0,0.0,0.0,101.29,77055,7921.68,22.17,2506.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0,10343.42,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15,0.0,87.12,0.0,0.0,0.0,0.0,0,4780.88,33.09,0.0,0.0,133.05,1438.97,2251.9,3612.4,108.66,23.85,102.89,71.04
2024-11-14,0.0,0.0,69.04,59.02,79.12,0.0,0,2463.82,35.28,0.0,0.0,132.88,0.0,0.0,0.0,0.0,24.05,0.0,72.56
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0,2562.69,32.35,0.0,31.0,132.97,0.0,0.0,0.0,0.0,24.2,0.0,72.28
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0,2607.88,32.3,0.0,0.0,132.79,0.0,0.0,0.0,0.0,24.16,0.0,71.89
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0,2792.56,29.61,0.0,0.0,132.61,0.0,0.0,0.0,0.0,24.17,0.0,71.83
2024-11-10,266.0,0.0,0.0,0.0,0.0,102.11,56700,8944.2,30.06,1151.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08,0.0,88.08,0.0,0.0,0.0,0.0,0,4954.66,39.31,0.0,0.0,133.08,1388.22,2331.58,3564.2,110.09,24.24,103.41,73.87
2024-11-07,0.0,0.0,69.04,60.21,79.19,0.0,0,2907.4,35.23,0.0,0.0,133.05,0.0,0.0,0.0,0.0,24.23,0.0,75.63
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0,3064.45,33.98,0.0,26.2,132.44,0.0,0.0,0.0,0.0,24.42,0.0,74.92
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0,3221.4,36.59,0.0,0.0,131.74,0.0,0.0,0.0,0.0,24.4,0.0,75.53
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0,3433.28,34.46,0.0,0.0,132.17,0.0,0.0,0.0,0.0,24.54,0.0,75.08
2024-11-03,0.0,0.0,0.0,0.0,0.0,101.4,0,9913.08,25.9,2403.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0,13942.76,30.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,0.0,88.08,0.0,0.0,0.0,0.0,0,7150.38,40.96,0.0,0.0,131.68,1367.54,2303.44,3315.0,111.2,24.44,103.31,73.1
2024-10-31,266.0,0.0,68.72,62.12,79.33,0.0,137413,4252.62,83.83,0.0,0.0,131.3,0.0,0.0,0.0,0.0,24.63,0.0,73.16
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0,3985.16,59.55,0.0,29.4,131.27,0.0,0.0,0.0,0.0,24.74,0.0,72.55
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0,4176.86,52.27,0.0,0.0,131.19,0.0,0.0,0.0,0.0,24.73,0.0,71.12
2024-10-28,0.0,0.0,0.0,0.0,0.0,101.7,0,4729.75,38.84,0.0,0.0,130.96,0.0,0.0,0.0,0.0,24.61,0.0,71.42
2024-10-27,0.0,0.0,0.0,0.0,0.0,101.7,78280,14189.8,29.55,1558.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0,20946.14,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-25,0.0,90.07,0.0,0.0,0.0,0.0,0,8328.03,42.52,0.0,0.0,129.9,1366.4,2185.33,3300.2,111.98,24.67,103.1,76.05
2024-10-24,0.0,0.0,68.72,62.5,79.39,0.0,0,5461.15,36.32,0.0,0.0,129.13,0.0,0.0,0.0,0.0,24.83,0.0,74.38
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0,8343.97,39.43,0.0,28.7,128.76,0.0,0.0,0.0,0.0,24.7,0.0,74.96
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0,2388.56,35.33,0.0,0.0,128.87,0.0,0.0,0.0,0.0,24.58,0.0,76.04
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0,2407.07,31.96,0.0,0.0,128.58,0.0,0.0,0.0,0.0,24.83,0.0,74.29
2024-10-20,263.0,0.0,0.0,0.0,0.0,101.64,62954,7863.11,37.54,1449.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0,10717.3,31.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-18,0.0,91.05,0.0,0.0,0.0,0.0,0,5285.98,42.41,0.0,0.0,128.47,1405.22,2062.15,3413.2,112.77,25.08,103.31,73.06
2024-10-17,0.0,0.0,68.72,60.72,79.47,0.0,0,3074.91,36.74,0.0,0.0,127.5,0.0,0.0,0.0,0.0,24.82,0.0,74.45
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0,3528.25,36.08,0.0,27.8,127.45,0.0,0.0,0.0,0.0,25.06,0.0,74.22
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0,3068.08,41.59,0.0,0.0,126.03,0.0,0.0,0.0,0.0,24.89,0.0,74.25
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0,3020.25,39.48,0.0,0.0,125.98,0.0,0.0,0.0,0.0,24.99,0.0,77.46
2024-10-13,0.0,0.0,0.0,0.0,0.0,102.1,79225,10527.33,35.9,2215.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0,8104.61,41.58,0.0,0.0,125.14,0.0,0.0,0.0,0.0,25.06,0.0,0.0
2024-10-11,0.0,88.71,0.0,0.0,0.0,0.0,0,4802.6,39.44,0.0,0.0,124.77,1476.98,2062.57,3627.8,114.26,25.02,103.41,79.04
2024-10-10,260.0,0.0,68.53,49.7,74.96,0.0,0,3816.74,39.54,0.0,0.0,124.7,0.0,0.0,0.0,0.0,25.04,0.0,79.4
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0,4124.71,31.68,0.0,29.0,125.26,0.0,0.0,0.0,0.0,24.84,0.0,76.58
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0,4670.37,22.32,0.0,0.0,124.84,0.0,0.0,0.0,0.0,25.1,0.0,77.18
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,49668,15416.42,7.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.93
2024-10-06,0.0,0.0,0.0,0.0,0.0,101.59,0,24351.97,5.31,724.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0,25531.81,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04,0.0,88.71,0.0,0.0,0.0,0.0,0,26982.63,3.55,0.0,0.0,0.0,0.0,0.0,3798.4,0.0,0.0,0.0,78.05
2024-10-03,0.0,0.0,0.0,42.0,76.51,0.0,0,31346.76,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.62
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0,37327.29,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0,49464.5,15.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.56
2024-09-30,256.0,0.0,0.0,0.0,0.0,0.0,102495,9353.28,51.8,0.0,0.0,124.3,0.0,0.0,0.0,0.0,25.45,0.0,71.77
2024-09-29,0.0,0.0,0.0,0.0,0.0,101.9,0,2928.99,54.21,2490.19,0.0,122.65,0.0,0.0,0.0,0.0,25.71,0.0,0.0
2024-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0,5669.24,30.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,0.0,87.93,0.0,0.0,0.0,0.0,0,3450.76,38.97,0.0,0.0,115.27,1638.42,2135.08,4564.0,0.0,26.13,0.0,71.98
2024-09-26,0.0,0.0,66.18,56.36,79.12,0.0,0,1937.59,31.34,0.0,0.0,115.33,0.0,0.0,0.0,0.0,25.97,0.0,71.6
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0,1926.08,28.45,0.0,28.2,115.87,0.0,0.0,0.0,0.0,25.98,0.0,73.46
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0,2054.72,29.25,0.0,0.0,116.37,0.0,0.0,0.0,0.0,26.22,0.0,75.17
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0,2145.81,19.86,0.0,0.0,115.73,0.0,0.0,0.0,0.0,26.25,0.0,73.9
2024-09-22,0.0,0.0,0.0,0.0,0.0,101.85,59321,6445.59,20.8,1080.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0,7927.13,28.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-20,252.0,87.93,0.0,0.0,0.0,0.0,0,3428.27,30.1,0.0,0.0,115.57,1742.19,2366.24,4701.4,115.18,26.66,103.51,74.49
2024-09-19,0.0,0.0,66.18,57.41,77.08,0.0,0,2741.98,24.89,0.0,0.0,115.66,0.0,0.0,0.0,0.0,27.09,0.0,74.88
