date,yield_10y,macro_day__总发行量(亿元),macro_day__发行只数,macro_day__总偿还量(亿元),macro_day__净融资额(亿元),macro_day__到期偿还量(亿元),macro_day__到期只数,macro_day__提前兑付量(亿元),macro_day__提前兑付只数,macro_day__回售量(亿元),macro_day__回售只数,macro_day__赎回量(亿元),macro_day__赎回只数,macro_day__现金要约金额(亿元),macro_day__现金要约只数,macro_week__中国:日均产量:粗钢,macro_week__唐山:高炉开工率,macro_week__中国:江浙地区:开工率:涤纶长丝:下游织机,macro_week__中国:开工率:汽车轮胎(全钢胎),macro_week__中国:开工率:汽车轮胎(半钢胎),macro_week__义乌中国小商品指数:总价格指数,"macro_week__中国:日均销量(当周,厂家零售):乘用车",macro_week__中国:票房收入:电影,macro_week__中国:30大中城市:成交面积:商品房,macro_week__中国:100大中城市:成交土地占地面积:当周值,macro_week__中国:开工率:石油沥青装置,macro_week__中国:水泥价格指数,macro_week__中国出口集装箱运价指数:综合指数,macro_week__上海出口集装箱运价指数:综合指数,macro_week__波罗的海货运指数,macro_week__中国食用农产品价格指数,macro_week__中国:平均批发价:猪肉,macro_week__中国:生产资料价格指数,macro_week__期货结算价(连续):布伦特原油,trade__net__gov_new,trade__net__gov_old,trade__net__policy_new,trade__net__policy_old,trade__buy__gov_new,trade__buy__gov_old,trade__buy__policy_new,trade__buy__policy_old,trade__sell__gov_new,trade__sell__gov_old,trade__sell__policy_new,trade__sell__policy_old,feat__yield_10y__lag1,feat__yield_10y__lag5,label__yield_10y__t+1,label__yield_10y_chg__t+1
2022-06-29,2.8294,178.2,2,0.0,178.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8389.85,107.08,0.0,31.1,145.74,0.0,0.0,0.0,0.0,23.59,0.0,116.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8414,2.7773,2.8205,-0.00890000000000013
2022-06-30,2.8205,486.1,7,30.0,456.1,30.0,1,0,0,0,0,0,0,0,0,289.58,0.0,47.95,58.8,64.6,0.0,126187,8849.52,114.97,0.0,0.0,145.36,0.0,0.0,0.0,0.0,24.1,0.0,114.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8294,2.7803,2.8255,0.004999999999999893
2022-07-01,2.8255,610.0,4,40.0,570.0,40.0,1,0,0,0,0,0,0,0,0,0.0,77.76,0.0,0.0,0.0,0.0,0,10765.86,53.67,0.0,0.0,144.91,3271.07,4203.27,6576.56,117.88,24.55,124.3,111.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8205,2.7978,2.8445,0.019000000000000128
2022-07-04,2.8445,147.0,2,0.0,147.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7631.2,39.34,0.0,0.0,144.86,0.0,0.0,0.0,0.0,25.74,0.0,113.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8255,2.8329,2.8333,-0.011200000000000099
2022-07-05,2.8333,450.0,6,0.0,450.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6818.89,49.51,0.0,0.0,144.03,0.0,0.0,0.0,0.0,26.69,0.0,102.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8445,2.8414,2.8356,0.0022999999999999687
2022-07-06,2.8356,2302.1,7,0.0,2302.1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6326.15,43.74,0.0,33.8,143.92,0.0,0.0,0.0,0.0,28.51,0.0,100.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333,2.8294,2.8356,0.0
2022-07-07,2.8356,520.0,7,0.0,520.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,47.44,57.65,63.43,0.0,0,6072.7,45.03,0.0,0.0,143.65,0.0,0.0,0.0,0.0,29.09,0.0,104.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8356,2.8205,2.8384,0.0028000000000001357
2022-07-08,2.8384,916.8,5,40.0,876.8,40.0,1,0,0,0,0,0,0,0,0,0.0,75.6,0.0,0.0,0.0,0.0,0,9830.16,49.34,0.0,0.0,143.46,3232.18,4143.87,6495.36,121.89,28.98,121.57,107.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8356,2.8255,2.8266,-0.011800000000000033
2022-07-11,2.8266,150.0,2,450.0,-300.0,450.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7635.87,41.07,0.0,0.0,143.12,0.0,0.0,0.0,0.0,29.68,0.0,107.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8384,2.8445,2.8117,-0.014899999999999913
2022-07-12,2.8117,427.7,6,0.0,427.7,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6850.65,41.98,0.0,0.0,143.13,0.0,0.0,0.0,0.0,30.39,0.0,99.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8266,2.8333,2.8067,-0.004999999999999893
2022-07-13,2.8067,184.5,2,1388.2,-1203.7,1388.2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6514.47,49.92,0.0,34.2,143.05,0.0,0.0,0.0,0.0,30.24,0.0,99.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8117,2.8356,2.7907,-0.016000000000000014
2022-07-14,2.7907,1669.5,10,201.4,1468.1,201.4,1,0,0,0,0,0,0,0,0,0.0,0.0,46.91,59.29,65.0,0.0,0,6289.57,44.54,0.0,0.0,143.01,0.0,0.0,0.0,0.0,30.31,0.0,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8067,2.8356,2.7857,-0.0050000000000003375
2022-07-15,2.7857,1327.8,5,70.0,1257.8,70.0,2,0,0,0,0,0,0,0,0,0.0,73.78,0.0,0.0,0.0,0.0,0,8880.21,45.39,0.0,0.0,142.91,3276.85,4074.7,6413.98,124.69,30.51,118.53,101.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7907,2.8384,2.7837,-0.0019999999999997797
2022-07-18,2.7837,102.2,2,600.0,-497.8,600.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6736.99,40.93,0.0,0.0,142.98,0.0,0.0,0.0,0.0,30.37,0.0,106.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7857,2.8266,2.7859,0.0021999999999997577
2022-07-19,2.7859,443.1,6,0.0,443.1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6067.09,42.57,0.0,0.0,142.99,0.0,0.0,0.0,0.0,29.89,0.0,107.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7837,2.8117,2.771,-0.014899999999999913
2022-07-20,2.771,1919.7,5,0.0,1919.7,0.0,0,0,0,0,0,0,0,0,0,283.71,0.0,0.0,0.0,0.0,0.0,0,5584.38,56.63,0.0,37.5,142.89,0.0,0.0,0.0,0.0,29.92,0.0,106.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7859,2.8067,2.7635,-0.00749999999999984
2022-07-21,2.7635,503.7,7,0.0,503.7,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,45.51,55.56,64.77,0.0,0,5314.58,51.95,0.0,0.0,142.75,0.0,0.0,0.0,0.0,30.05,0.0,103.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.771,2.7907,2.787,0.023499999999999854
2022-07-22,2.787,1500.6,4,1953.7,-453.1,1953.7,2,0,0,0,0,0,0,0,0,0.0,70.01,0.0,0.0,0.0,0.0,0,6442.12,47.81,0.0,0.0,142.67,3229.72,3996.77,6319.04,124.94,29.94,117.7,103.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7635,2.7857,2.779,-0.008000000000000007
2022-07-25,2.779,133.1,2,803.3,-670.2,803.3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4789.86,44.72,0.0,0.0,142.47,0.0,0.0,0.0,0.0,29.55,0.0,105.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.787,2.7837,2.77,-0.008999999999999897
2022-07-26,2.77,359.7,5,223.3,136.4,223.3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3838.53,48.49,0.0,0.0,142.65,0.0,0.0,0.0,0.0,29.91,0.0,104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.779,2.7859,2.7701,9.999999999976694e-05
2022-07-27,2.7701,306.0,4,0.0,306.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6097.51,58.69,0.0,38.3,142.82,0.0,0.0,0.0,0.0,29.26,0.0,106.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,2.771,2.785,0.014900000000000357
2022-07-28,2.785,474.7,7,0.0,474.7,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,47.16,58.67,64.2,0.0,0,12528.6,54.21,0.0,0.0,142.57,0.0,0.0,0.0,0.0,29.03,0.0,107.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7701,2.7635,2.756,-0.02900000000000036
2022-07-29,2.756,1382.7,5,1344.4,38.3,1344.4,2,0,0,0,0,0,0,0,0,0.0,70.61,0.0,0.0,0.0,0.0,0,25551.82,59.28,0.0,0.0,142.22,3188.61,3887.85,6119.78,123.94,29.27,116.76,110.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.785,2.787,2.7292,-0.026799999999999713
2022-08-01,2.7292,122.0,2,0.0,122.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,16009.83,36.38,0.0,0.0,142.28,0.0,0.0,0.0,0.0,29.32,0.0,100.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.756,2.779,2.7314,0.0021999999999997577
2022-08-02,2.7314,389.0,6,756.0,-367.0,756.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12466.29,40.23,0.0,0.0,142.32,0.0,0.0,0.0,0.0,29.16,0.0,100.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7292,2.77,2.7218,-0.009599999999999831
2022-08-03,2.7218,1844.8,5,0.0,1844.8,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11495.44,50.08,0.0,35.8,142.42,0.0,0.0,0.0,0.0,29.06,0.0,96.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7314,2.7701,2.7192,-0.0026000000000001577
2022-08-04,2.7192,506.5,7,202.0,304.5,202.0,1,0,0,0,0,0,0,0,0,0.0,0.0,48.17,56.72,64.01,0.0,0,38316.25,46.01,0.0,0.0,142.8,0.0,0.0,0.0,0.0,28.98,0.0,94.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7218,2.785,2.7339,0.01470000000000038
2022-08-05,2.7339,1370.0,4,30.0,1340.0,30.0,1,0,0,0,0,0,0,0,0,0.0,72.4,0.0,0.0,0.0,0.0,0,15973.0,42.8,0.0,0.0,142.98,3163.45,3739.72,6138.54,123.2,28.96,116.76,94.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7192,2.756,2.7409,0.006999999999999673
2022-08-08,2.7409,102.5,2,3361.2,-3258.7,3361.2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9445.7,33.34,0.0,0.0,143.19,0.0,0.0,0.0,0.0,28.99,0.0,96.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7339,2.7292,2.74,-0.0008999999999996788
2022-08-09,2.74,382.0,6,40.0,342.0,40.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8388.32,37.26,0.0,0.0,143.19,0.0,0.0,0.0,0.0,28.89,0.0,96.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7409,2.7314,2.7366,-0.0034000000000000696
2022-08-10,2.7366,2270.0,6,1118.941,1151.059,1118.941,3,0,0,0,0,0,0,0,0,272.58,0.0,0.0,0.0,0.0,0.0,0,7632.73,41.41,0.0,38.9,142.6,0.0,0.0,0.0,0.0,29.16,0.0,97.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,2.7218,2.7317,-0.0049000000000001265
2022-08-11,2.7317,487.5,7,0.0,487.5,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,48.01,59.35,64.44,0.0,0,7175.4,38.59,0.0,0.0,142.55,0.0,0.0,0.0,0.0,29.54,0.0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7366,2.7192,2.7347,0.0030000000000001137
2022-08-12,2.7347,1362.9,4,0.0,1362.9,0.0,0,0,0,0,0,0,0,0,0,0.0,73.52,0.0,0.0,0.0,0.0,0,8447.15,40.39,0.0,0.0,142.54,3073.28,3562.67,5956.05,123.32,29.21,116.18,98.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7317,2.7339,2.6582,-0.07650000000000023
2022-08-15,2.6582,110.0,2,500.8,-390.8,500.8,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8849.65,35.42,0.0,0.0,142.64,0.0,0.0,0.0,0.0,29.25,0.0,95.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7347,2.7409,2.6346,-0.023600000000000065
2022-08-16,2.6346,360.0,6,40.0,320.0,40.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8173.43,44.84,0.0,0.0,142.52,0.0,0.0,0.0,0.0,29.04,0.0,92.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6582,2.74,2.6124,-0.022199999999999775
2022-08-17,2.6124,160.0,2,300.0,-140.0,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7352.96,46.44,0.0,34.4,142.41,0.0,0.0,0.0,0.0,28.91,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6346,2.7366,2.58,-0.032399999999999984
2022-08-18,2.58,510.0,7,0.0,510.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,45.44,56.81,61.33,0.0,0,6658.79,42.89,0.0,0.0,142.57,0.0,0.0,0.0,0.0,28.73,0.0,96.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6124,2.7317,2.5875,0.00749999999999984
2022-08-19,2.5875,808.0,4,0.0,808.0,0.0,0,0,0,0,0,0,0,0,0,0.0,83.81,0.0,0.0,0.0,0.0,0,11023.96,42.91,0.0,0.0,142.87,2993.67,3429.83,5820.24,123.81,28.84,115.83,96.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,2.7347,2.5925,0.004999999999999893
2022-08-22,2.5925,112.2,2,201.3,-89.1,201.3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8052.47,37.93,0.0,0.0,143.43,0.0,0.0,0.0,0.0,28.58,0.0,96.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5875,2.6582,2.6075,0.015000000000000124
2022-08-23,2.6075,371.4,6,1770.4,-1399.0,1770.4,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7315.76,47.15,0.0,0.0,144.08,0.0,0.0,0.0,0.0,28.91,0.0,100.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5925,2.6346,2.61,0.0024999999999999467
2022-08-24,2.61,1902.3,5,21.0,1881.3,21.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6771.94,44.11,0.0,38.9,144.51,0.0,0.0,0.0,0.0,28.9,0.0,101.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6075,2.6124,2.639,0.028999999999999915
2022-08-25,2.639,485.0,7,0.0,485.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,45.78,58.63,61.66,0.0,0,6445.21,37.12,0.0,0.0,144.9,0.0,0.0,0.0,0.0,29.4,0.0,99.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,2.58,2.643,0.0040000000000000036
2022-08-26,2.643,1045.9,4,0.0,1045.9,0.0,0,0,0,0,0,0,0,0,0,0.0,84.58,0.0,0.0,0.0,0.0,0,7604.56,48.29,0.0,0.0,145.3,2904.0,3154.26,5702.66,125.79,29.13,115.6,100.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.639,2.5875,2.6225,-0.02049999999999974
2022-08-29,2.6225,110.0,2,204.4,-94.4,204.4,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5436.84,57.24,0.0,0.0,145.42,0.0,0.0,0.0,0.0,29.57,0.0,105.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.643,2.5925,2.613,-0.009500000000000064
2022-08-30,2.613,393.0,5,40.0,353.0,40.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4696.3,55.86,0.0,0.0,145.46,0.0,0.0,0.0,0.0,29.61,0.0,99.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6225,2.6075,2.6225,0.009500000000000064
2022-08-31,2.6225,933.3,3,0.0,933.3,0.0,0,0,0,0,0,0,0,0,0,279.01,0.0,0.0,0.0,0.0,0.0,85471,3856.15,61.04,0.0,38.1,145.66,0.0,0.0,0.0,0.0,29.86,0.0,96.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.613,2.61,2.6125,-0.010000000000000231
2022-09-01,2.6125,480.0,7,406.6,73.4,406.6,1,0,0,0,0,0,0,0,0,0.0,0.0,54.19,58.05,62.41,0.0,0,2825.27,37.18,0.0,0.0,146.05,0.0,0.0,0.0,0.0,29.76,0.0,92.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6225,2.639,2.6226,0.010099999999999998
2022-09-02,2.6226,729.1,5,40.0,689.1,40.0,1,0,0,0,0,0,0,0,0,0.0,82.05,0.0,0.0,0.0,0.0,0,3431.25,33.08,0.0,0.0,145.98,2830.11,2847.62,5286.45,129.19,30.05,114.79,93.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6125,2.643,2.618,-0.0045999999999999375
2022-09-05,2.618,141.7,2,410.0,-268.3,410.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30.67,0.0,0.0,146.0,0.0,0.0,0.0,0.0,30.34,0.0,95.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6226,2.6225,2.614,-0.0040000000000000036
2022-09-06,2.614,386.4,5,30.0,356.4,30.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1670.01,32.95,0.0,0.0,145.77,0.0,0.0,0.0,0.0,30.42,0.0,92.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.618,2.613,2.6215,0.007500000000000284
2022-09-07,2.6215,2438.4,7,0.0,2438.4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1524.42,30.93,0.0,39.7,145.79,0.0,0.0,0.0,0.0,30.72,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.614,2.6225,2.6256,0.0040999999999997705
2022-09-08,2.6256,495.0,7,203.0,292.0,203.0,1,0,0,0,0,0,0,0,0,0.0,0.0,58.64,54.01,61.94,0.0,0,1524.75,36.61,0.0,0.0,145.48,0.0,0.0,0.0,0.0,30.69,0.0,89.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6215,2.6125,2.635,0.009399999999999853
2022-09-09,2.635,1004.9,6,30.0,974.9,30.0,1,0,0,0,0,0,0,0,0,0.0,84.6,0.0,0.0,0.0,0.0,0,6891.49,36.16,0.0,0.0,145.48,2722.77,2562.12,4862.34,130.87,30.69,115.13,92.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6256,2.6226,2.6427,0.007700000000000262
2022-09-13,2.6427,384.4,5,782.6,-398.2,782.6,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2557.7,27.43,0.0,0.0,145.46,0.0,0.0,0.0,0.0,30.89,0.0,93.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.635,2.618,2.6625,0.01980000000000004
2022-09-14,2.6625,1978.2,6,0.0,1978.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2201.05,31.39,0.0,44.5,145.45,0.0,0.0,0.0,0.0,30.84,0.0,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6427,2.614,2.6625,0.0
2022-09-15,2.6625,500.0,7,0.0,500.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.86,50.42,55.98,0.0,0,2092.15,38.47,0.0,0.0,145.26,0.0,0.0,0.0,0.0,30.72,0.0,90.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6625,2.6215,2.673,0.010499999999999954
2022-09-16,2.673,622.9,6,0.0,622.9,0.0,0,0,0,0,0,0,0,0,0,0.0,86.63,0.0,0.0,0.0,0.0,0,2792.6,48.93,0.0,0.0,145.45,2609.09,2312.65,4653.0,129.56,30.7,115.71,91.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6625,2.6256,2.675,0.0019999999999997797
2022-09-19,2.675,150.0,2,1164.6,-1014.6,1164.6,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1948.97,47.48,0.0,0.0,145.62,0.0,0.0,0.0,0.0,30.85,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.673,2.635,2.664,-0.010999999999999677
2022-09-20,2.664,357.9,5,70.0,287.9,70.0,2,0,0,0,0,0,0,0,0,285.7,0.0,0.0,0.0,0.0,0.0,0,1875.64,57.94,0.0,0.0,145.4,0.0,0.0,0.0,0.0,30.9,0.0,90.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.675,2.6427,2.6451,-0.01890000000000036
2022-09-21,2.6451,1130.5,4,0.0,1130.5,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1838.65,61.8,0.0,44.2,145.27,0.0,0.0,0.0,0.0,31.0,0.0,89.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.664,2.6625,2.6501,0.0050000000000003375
2022-09-22,2.6501,530.0,8,0.0,530.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.86,59.87,62.96,0.0,0,1740.58,51.32,0.0,0.0,146.4,0.0,0.0,0.0,0.0,31.11,0.0,90.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6451,2.6625,2.6802,0.030100000000000016
2022-09-23,2.6802,1824.3,7,0.0,1824.3,0.0,0,0,0,0,0,0,0,0,0,0.0,87.4,0.0,0.0,0.0,0.0,0,2485.27,64.75,0.0,0.0,148.02,2475.97,2072.04,4262.36,128.91,31.08,115.83,86.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6501,2.673,2.7154,0.035199999999999676
2022-09-26,2.7154,133.7,3,301.0,-167.3,301.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1545.3,66.11,0.0,0.0,148.66,0.0,0.0,0.0,0.0,31.28,0.0,84.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6802,2.675,2.7051,-0.010299999999999976
2022-09-27,2.7051,567.8,8,80.0,487.8,80.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1484.73,72.34,0.0,0.0,148.93,0.0,0.0,0.0,0.0,31.16,0.0,86.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7154,2.664,2.7401,0.03500000000000014
2022-09-28,2.7401,896.5,4,0.0,896.5,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1810.67,78.19,0.0,46.2,149.62,0.0,0.0,0.0,0.0,31.37,0.0,89.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7051,2.6451,2.7501,0.010000000000000231
2022-09-29,2.7501,250.0,4,363.2,-113.2,363.2,1,0,0,0,0,0,0,0,0,0.0,0.0,62.46,58.09,62.64,0.0,0,2715.54,96.66,0.0,0.0,150.34,0.0,0.0,0.0,0.0,31.68,0.0,88.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7401,2.6501,2.7601,0.009999999999999787
2022-09-30,2.7601,0.0,0,50.0,-50.0,50.0,1,0,0,0,0,0,0,0,0,284.36,87.4,0.0,0.0,0.0,0.0,129811,8635.29,87.91,0.0,0.0,152.01,2328.81,1922.95,4060.47,0.0,32.0,0.0,87.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7501,2.6802,2.7626,0.0024999999999999467
