date,dr001,dr007,r001,r007,fr007,gc001,gc007,spread_r007_dr007,spread_gc007_r007,spread_fr007_r007
2024-12-12,1.4955,1.6927,1.6826,1.9031,1.95,1.87,1.9,0.21039999999999992,-0.0031000000000001027,0.04689999999999994
2024-12-13,1.4161,1.6887,1.6327,1.9103,1.93,2.01,1.98,0.22160000000000002,0.06969999999999987,0.01969999999999983
2024-12-16,1.4374,1.8166,1.7171,1.952,1.95,1.925,1.925,0.13539999999999996,-0.026999999999999913,-0.0020000000000000018
2024-12-17,1.4456,1.8648,1.7472,2.0969,2.05,1.635,1.835,0.2321000000000002,-0.26190000000000024,-0.046900000000000386
2024-12-18,1.4391,1.8057,1.6632,1.9114,1.93,1.78,1.865,0.1056999999999999,-0.0464,0.01859999999999995
2024-12-19,1.4286,1.688,1.5931,1.8218,1.84,1.925,1.965,0.13380000000000014,0.1432,0.018199999999999994
2024-12-20,1.4153,1.5713,1.5413,1.7526,1.8,2.065,1.965,0.18130000000000002,0.21240000000000014,0.04740000000000011
2024-12-23,1.3134,1.5395,1.4483,1.7103,1.73,1.91,1.9,0.17079999999999984,0.18969999999999998,0.01970000000000005
2024-12-24,1.3428,1.4945,1.4746,1.7042,1.73,1.485,1.775,0.2097,0.07079999999999997,0.025800000000000045
2024-12-25,1.3714,1.5564,1.5198,1.9587,2.05,1.61,1.73,0.4023000000000001,-0.22870000000000013,0.09129999999999971
2024-12-26,1.3865,1.5971,1.5331,2.075,2.24,1.605,1.74,0.4779000000000002,-0.3350000000000002,0.16500000000000004
2024-12-27,1.3847,1.8027,1.5106,2.1384,2.3,1.965,2.2,0.3356999999999999,0.06160000000000032,0.16159999999999997
2024-12-30,1.3673,1.9195,1.5465,2.1713,2.2,1.97,2.305,0.2518,0.13370000000000015,0.02870000000000017
2024-12-31,1.6582,1.9812,2.1524,2.2281,2.2,1.655,2.305,0.2468999999999999,0.07690000000000019,-0.028099999999999792
2025-01-02,1.5526,1.6741,1.7799,1.8285,1.8,2.04,2.22,0.1544000000000001,0.3915000000000002,-0.02849999999999997
2025-01-03,1.6181,1.6815,1.7352,1.8124,1.83,2.58,2.13,0.13090000000000002,0.3175999999999999,0.01760000000000006
2025-01-06,1.4479,1.6127,1.526,1.6583,1.67,1.79,1.755,0.045600000000000085,0.09669999999999979,0.011699999999999822
2025-01-07,1.4831,1.5592,1.5447,1.5934,1.6,1.915,1.875,0.03420000000000001,0.2816000000000001,0.006600000000000161
2025-01-08,1.5242,1.6049,1.5908,1.6286,1.63,1.71,1.7,0.023700000000000054,0.07139999999999991,0.0013999999999998458
2025-01-09,1.56,1.6526,1.6396,1.6829,1.68,1.52,1.61,0.030299999999999994,-0.07289999999999996,-0.0029000000000001247
2025-01-10,1.6747,1.7472,1.7573,1.7897,1.78,1.46,1.6,0.04249999999999998,-0.18969999999999998,-0.009700000000000042
2025-01-13,1.8675,2.0223,2.0401,2.1035,2.1,1.425,1.595,0.08119999999999994,-0.5085,-0.0034999999999998366
2025-01-14,1.9656,2.2972,2.5423,2.5816,2.4,1.415,1.605,0.28439999999999976,-0.9765999999999999,-0.18159999999999998
2025-01-15,1.8623,2.2365,2.7299,2.6911,2.45,1.785,1.805,0.4546000000000001,-0.8861000000000001,-0.24109999999999987
2025-01-16,1.8585,2.3391,3.9377,4.1892,3.3,2.08,2.07,1.8500999999999994,-2.1191999999999998,-0.8891999999999998
2025-01-17,1.8592,2.1244,2.6772,3.1331,2.5,2.15,2.265,1.0087000000000002,-0.8681000000000001,-0.6331000000000002
2025-01-20,1.8573,2.0995,2.2678,2.3347,2.4,2.165,2.235,0.2352000000000003,-0.09970000000000034,0.06529999999999969
2025-01-21,1.7989,2.0324,2.0609,2.3961,2.4,2.77,2.81,0.36370000000000013,0.41389999999999993,0.0038999999999997925
2025-01-22,1.7999,1.8721,2.0048,2.3626,2.15,3.955,3.12,0.49049999999999994,0.7574000000000001,-0.21260000000000012
2025-01-23,1.7989,2.1213,2.4683,2.7354,2.3,3.645,3.05,0.6140999999999996,0.3146,-0.4354
2025-01-24,1.7859,2.1113,1.8538,3.1594,2.5,1.865,2.43,1.0481000000000003,-0.7294,-0.6594000000000002
2025-01-26,1.6541,1.9626,1.66,2.06,2.0,1.895,2.325,0.09740000000000015,0.2650000000000001,-0.06000000000000005
2025-01-27,1.7037,1.8629,1.7311,1.8652,1.9,2.56,2.765,0.0022999999999999687,0.8998000000000002,0.03479999999999994
2025-02-05,1.7976,1.8713,1.9574,2.0694,2.05,2.335,2.665,0.19809999999999994,0.5956000000000001,-0.019400000000000084
2025-02-06,1.8012,1.8115,1.849,1.8595,1.85,2.815,2.79,0.04799999999999982,0.9305000000000001,-0.009499999999999842
2025-02-07,1.8033,1.7629,1.8015,1.7883,1.8,2.085,1.985,0.02540000000000009,0.1967000000000001,0.011700000000000044
2025-02-08,1.7897,1.7304,1.7718,1.7313,1.7,1.605,1.75,0.0009000000000001229,0.01869999999999994,-0.031300000000000106
2025-02-10,1.8541,1.8038,1.852,1.7986,1.8,1.73,1.8,-0.0052000000000000934,0.0014000000000000679,0.0014000000000000679
2025-02-11,1.9103,1.9013,1.9461,1.9507,1.98,1.755,1.83,0.04940000000000011,-0.12070000000000003,0.02929999999999988
2025-02-12,1.8147,1.85,1.8423,1.868,1.9,1.695,1.85,0.018000000000000016,-0.018000000000000016,0.031999999999999806
2025-02-13,1.8635,1.8199,1.8648,1.8012,1.8,1.73,1.82,-0.01870000000000016,0.01880000000000015,-0.0011999999999998678
2025-02-14,1.9135,1.9412,2.0065,2.0348,2.0,1.7,1.815,0.09360000000000013,-0.21980000000000022,-0.034800000000000164
2025-02-17,1.9386,2.0567,2.0587,2.0924,2.08,2.065,2.05,0.03569999999999984,-0.042400000000000215,-0.012399999999999967
2025-02-18,1.9655,2.3447,2.2813,2.467,2.5,2.18,2.165,0.12230000000000008,-0.30200000000000005,0.03299999999999992
2025-02-19,1.9142,2.0587,2.0121,2.0816,2.1,1.995,2.19,0.02289999999999992,0.10840000000000005,0.018400000000000194
2025-02-20,1.946,2.0622,2.0784,2.1593,2.15,1.975,2.095,0.09710000000000019,-0.0642999999999998,-0.009300000000000086
2025-02-21,1.9499,2.2156,2.1481,2.31,2.35,2.095,2.15,0.09440000000000026,-0.16000000000000014,0.040000000000000036
2025-02-24,1.8774,2.055,2.0359,2.3976,2.45,2.475,2.425,0.3426,0.027399999999999647,0.0524
2025-02-25,1.8686,2.2161,1.9485,2.3052,2.33,2.33,2.415,0.08910000000000018,0.1097999999999999,0.024799999999999933
2025-02-26,1.8926,2.2386,1.9663,2.2985,2.3,2.05,2.31,0.059900000000000286,0.011499999999999844,0.0014999999999996128
2025-02-27,1.8894,2.3282,2.0535,2.4318,2.45,2.22,2.405,0.10360000000000014,-0.026800000000000157,0.018200000000000216
2025-02-28,1.8552,2.1262,1.9759,2.1357,2.2,1.68,2.07,0.009500000000000064,-0.06570000000000009,0.06430000000000025
2025-03-03,1.7877,1.8599,1.8124,1.9254,1.95,2.465,2.225,0.06549999999999989,0.2996000000000001,0.024599999999999955
2025-03-04,1.7438,1.7659,1.737,1.7868,1.78,1.71,1.905,0.02089999999999992,0.11820000000000008,-0.006799999999999917
2025-03-05,1.7613,1.7739,1.7631,1.7997,1.8,1.445,1.84,0.025800000000000045,0.0403,0.00029999999999996696
2025-03-06,1.7837,1.7867,1.791,1.8058,1.8,1.355,1.785,0.019100000000000117,-0.02080000000000015,-0.005800000000000027
2025-03-07,1.7941,1.8066,1.8026,1.8107,1.82,1.36,1.765,0.0040999999999999925,-0.045700000000000074,0.009300000000000086
2025-03-10,1.8059,1.8149,1.8084,1.8247,1.83,1.765,1.865,0.009800000000000031,0.0403,0.005300000000000082
2025-03-11,1.7678,1.8065,1.7739,1.8232,1.83,1.6,1.835,0.016699999999999937,0.011800000000000033,0.006800000000000139
2025-03-12,1.7565,1.8047,1.766,1.822,1.83,1.565,1.815,0.017300000000000093,-0.007000000000000117,0.008000000000000007
2025-03-13,1.7711,1.8004,1.7779,1.8194,1.82,1.59,1.805,0.018999999999999906,-0.014399999999999968,0.000600000000000156
2025-03-14,1.8001,1.8121,1.8111,1.8312,1.83,1.61,1.825,0.019099999999999895,-0.006199999999999983,-0.0011999999999998678
2025-03-17,1.8086,1.8978,1.8703,1.9218,1.92,1.9,1.94,0.02400000000000002,0.018199999999999994,-0.0018000000000000238
2025-03-18,1.7949,1.9609,1.906,1.9828,1.99,1.87,1.965,0.02189999999999981,-0.017799999999999816,0.007200000000000095
2025-03-19,1.7685,1.9604,1.9401,2.0549,2.1,2.29,2.095,0.09450000000000003,0.04010000000000025,0.04510000000000014
2025-03-20,1.773,1.8419,1.8454,1.9631,2.0,2.29,2.225,0.12119999999999997,0.2619,0.03689999999999993
2025-03-21,1.7499,1.7688,1.7725,1.8179,1.84,1.43,1.86,0.049100000000000144,0.042100000000000026,0.02210000000000001
2025-03-24,1.7469,1.769,1.7733,1.8098,1.82,1.805,1.99,0.04080000000000017,0.18019999999999992,0.010199999999999987
2025-03-25,1.7813,1.9062,1.8079,2.1985,2.3,1.78,2.175,0.2923000000000002,-0.0235000000000003,0.1014999999999997
2025-03-26,1.7843,1.9819,1.8399,2.2525,2.3,1.85,2.285,0.27059999999999995,0.032500000000000195,0.047499999999999876
2025-03-27,1.7241,2.0933,1.7787,2.2932,2.3,1.845,2.315,0.19989999999999997,0.02179999999999982,0.006799999999999695
2025-03-28,1.7195,2.0509,1.7835,2.257,2.33,1.92,2.195,0.20610000000000017,-0.06200000000000028,0.07299999999999995
2025-03-31,1.8038,2.1888,2.807,2.303,2.25,3.595,2.3,0.11419999999999986,-0.0030000000000001137,-0.052999999999999936
2025-04-01,1.8319,1.8421,1.9246,1.9802,1.98,2.78,2.165,0.1380999999999999,0.18480000000000008,-0.00019999999999997797
2025-04-02,1.7392,1.8418,1.7929,1.9051,1.93,1.745,1.885,0.06329999999999991,-0.020100000000000007,0.024899999999999922
2025-04-03,1.6237,1.6981,1.6633,1.7428,1.75,1.44,1.715,0.04469999999999996,-0.027799999999999825,0.007200000000000095
2025-04-07,1.7436,1.7427,1.7983,1.7605,1.75,1.6,1.735,0.017800000000000038,-0.025499999999999856,-0.010499999999999954
2025-04-08,1.7517,1.7767,1.8286,1.8716,1.88,1.97,1.835,0.09489999999999998,-0.036599999999999966,0.008399999999999963
2025-04-09,1.7217,1.7623,1.7657,1.8435,1.87,1.83,1.88,0.08119999999999994,0.03649999999999998,0.02650000000000019
2025-04-10,1.6538,1.7114,1.6842,1.7618,1.76,1.655,1.815,0.0504,0.053199999999999914,-0.0018000000000000238
2025-04-11,1.6226,1.6534,1.6408,1.7014,1.72,1.39,1.73,0.04800000000000004,0.02859999999999996,0.01859999999999995
2025-04-14,1.6452,1.7039,1.6718,1.7416,1.75,1.505,1.67,0.03770000000000007,-0.07160000000000011,0.008399999999999963
2025-04-15,1.6975,1.7142,1.7146,1.7293,1.73,1.44,1.705,0.015100000000000113,-0.02429999999999999,0.0006999999999999229
2025-04-16,1.6919,1.7176,1.7094,1.7407,1.74,1.43,1.69,0.0230999999999999,-0.05069999999999997,-0.0006999999999999229
2025-04-17,1.6384,1.6837,1.6581,1.7206,1.73,1.555,1.715,0.03689999999999993,-0.005599999999999827,0.009400000000000075
2025-04-18,1.6647,1.6925,1.6788,1.7116,1.72,1.565,1.72,0.019100000000000117,0.008399999999999963,0.008399999999999963
2025-04-21,1.7237,1.708,1.7376,1.7262,1.73,1.725,1.755,0.018199999999999994,0.028799999999999937,0.0038000000000000256
2025-04-22,1.7033,1.7079,1.721,1.7244,1.73,1.665,1.76,0.01649999999999996,0.035600000000000076,0.005600000000000049
2025-04-23,1.6255,1.6508,1.6554,1.7012,1.71,1.575,1.725,0.0504,0.023800000000000043,0.008799999999999919
2025-04-24,1.6024,1.7199,1.6338,1.7721,1.8,1.575,1.765,0.052200000000000024,-0.007100000000000106,0.027900000000000036
2025-04-25,1.5817,1.6358,1.5843,1.6587,1.65,1.48,1.75,0.022900000000000142,0.09129999999999994,-0.008700000000000152
2025-04-27,1.6084,1.713,1.6101,1.7175,1.7,1.68,1.775,0.0044999999999999485,0.057499999999999885,-0.01750000000000007
2025-04-28,1.5888,1.7489,1.6184,1.7862,1.78,1.895,1.845,0.03730000000000011,0.05879999999999996,-0.006199999999999983
2025-04-29,1.5378,1.7824,1.5864,1.8116,1.8,1.61,1.675,0.029200000000000115,-0.13660000000000005,-0.011600000000000055
2025-04-30,1.7853,1.7986,1.8542,1.8396,1.83,1.535,1.72,0.040999999999999925,-0.11959999999999993,-0.009599999999999831
2025-05-06,1.7095,1.7272,1.7565,1.7558,1.76,1.705,1.735,0.02859999999999996,-0.02079999999999993,0.0041999999999999815
2025-05-07,1.6613,1.6802,1.6923,1.7139,1.72,1.575,1.675,0.03370000000000006,-0.038899999999999935,0.006099999999999994
2025-05-08,1.5294,1.6112,1.5757,1.6477,1.65,1.415,1.585,0.03649999999999998,-0.06269999999999998,0.0022999999999999687
2025-05-09,1.4908,1.5409,1.5221,1.5805,1.6,1.46,1.575,0.03960000000000008,-0.00550000000000006,0.019500000000000073
2025-05-12,1.4136,1.4967,1.4565,1.5499,1.56,1.435,1.555,0.053200000000000136,0.005099999999999882,0.010099999999999998
2025-05-13,1.4047,1.5156,1.4343,1.5337,1.53,1.425,1.535,0.018100000000000005,0.0012999999999998568,-0.0037000000000000366
2025-05-14,1.4096,1.5171,1.4412,1.544,1.55,1.475,1.555,0.026900000000000146,0.010999999999999899,0.006000000000000005
2025-05-15,1.412,1.5245,1.4477,1.5456,1.55,1.375,1.54,0.02110000000000012,-0.005600000000000049,0.0043999999999999595
2025-05-16,1.6313,1.6374,1.6513,1.6251,1.63,1.51,1.61,-0.012299999999999978,-0.015099999999999891,0.004899999999999904
2025-05-19,1.5374,1.6014,1.5815,1.6374,1.65,1.49,1.595,0.03600000000000003,-0.04239999999999999,0.012599999999999945
2025-05-20,1.5163,1.5856,1.5556,1.5986,1.6,1.52,1.615,0.013000000000000123,0.01639999999999997,0.0014000000000000679
2025-05-21,1.5086,1.5709,1.5426,1.5884,1.59,1.535,1.615,0.01750000000000007,0.026599999999999957,0.0016000000000000458
2025-05-22,1.4768,1.566,1.5255,1.5777,1.58,1.485,1.61,0.011700000000000044,0.032299999999999995,0.0022999999999999687
2025-05-23,1.5652,1.586,1.6119,1.6266,1.63,1.7,1.725,0.04059999999999997,0.09840000000000004,0.0033999999999998476
2025-05-26,1.5113,1.6545,1.5489,1.696,1.7,1.615,1.72,0.04149999999999987,0.02400000000000002,0.0040000000000000036
2025-05-27,1.448,1.6186,1.4895,1.6794,1.7,1.765,1.76,0.060799999999999965,0.0806,0.02059999999999995
2025-05-28,1.4141,1.6062,1.4579,1.6948,1.7,1.76,1.795,0.08860000000000001,0.10019999999999984,0.005199999999999871
2025-05-29,1.4124,1.633,1.4635,1.7402,1.75,1.45,1.605,0.10719999999999996,-0.1352,0.009800000000000031
2025-05-30,1.4822,1.6645,1.5667,1.6972,1.75,1.565,1.605,0.03269999999999995,-0.09220000000000006,0.05279999999999996
2025-06-03,1.4136,1.5496,1.4641,1.5877,1.59,1.5,1.59,0.0380999999999998,0.0023000000000001908,0.0023000000000001908
2025-06-04,1.4133,1.5549,1.4579,1.575,1.58,1.49,1.585,0.020100000000000007,0.010000000000000009,0.0050000000000001155
2025-06-05,1.412,1.5509,1.457,1.5677,1.57,1.4,1.555,0.016800000000000148,-0.012700000000000156,0.0022999999999999687
2025-06-06,1.4124,1.5323,1.4477,1.5514,1.56,1.445,1.555,0.019099999999999895,0.0036000000000000476,0.008600000000000163
2025-06-09,1.377,1.5126,1.4192,1.5426,1.55,1.425,1.545,0.030000000000000027,0.0023999999999999577,0.007400000000000073
2025-06-10,1.3631,1.5063,1.4107,1.5424,1.55,1.51,1.555,0.03610000000000002,0.012599999999999945,0.007600000000000051
2025-06-11,1.3679,1.5276,1.421,1.5615,1.56,1.53,1.58,0.03390000000000004,0.01849999999999996,-0.0015000000000000568
2025-06-12,1.3726,1.5386,1.4348,1.582,1.59,1.485,1.57,0.043400000000000105,-0.01200000000000001,0.008000000000000007
2025-06-13,1.4122,1.502,1.462,1.5811,1.59,1.6,1.605,0.07909999999999995,0.023900000000000032,0.00890000000000013
2025-06-16,1.3906,1.5261,1.445,1.5598,1.57,1.515,1.59,0.03370000000000006,0.030200000000000005,0.010199999999999987
2025-06-17,1.371,1.5227,1.4241,1.5525,1.55,1.695,1.62,0.02980000000000005,0.06750000000000012,-0.0024999999999999467
2025-06-18,1.3706,1.5267,1.4307,1.5773,1.56,1.625,1.64,0.05059999999999998,0.06269999999999998,-0.01729999999999987
2025-06-19,1.3713,1.5441,1.4407,1.6019,1.5679,1.28,1.56,0.057800000000000074,-0.04190000000000005,-0.03400000000000003
2025-06-20,1.3742,1.4941,1.4478,1.591,1.6,1.445,1.59,0.09689999999999999,-0.0009999999999998899,0.009000000000000119
2025-06-23,1.3704,1.5075,1.4394,1.5629,1.57,1.52,1.78,0.055399999999999894,0.21710000000000007,0.007100000000000106
2025-06-24,1.3708,1.6684,1.438,1.8221,1.85,1.595,1.9,0.15369999999999995,0.07789999999999986,0.027900000000000036
2025-06-25,1.3719,1.6936,1.4402,1.8593,1.83,1.805,1.97,0.16569999999999996,0.11070000000000002,-0.02929999999999988
2025-06-26,1.37,1.685,1.4399,1.9195,1.84,1.725,1.925,0.23449999999999993,0.00550000000000006,-0.0794999999999999
2025-06-27,1.3683,1.6968,1.46,1.9201,1.85,3.89,2.035,0.22329999999999983,0.11490000000000022,-0.07009999999999983
2025-06-30,1.5102,1.9159,2.2953,2.0056,1.95,2.14,1.69,0.08969999999999989,-0.3155999999999999,-0.05559999999999987
2025-07-01,1.3673,1.5457,1.4493,1.6175,1.6036,1.46,1.58,0.07179999999999986,-0.03749999999999987,-0.013900000000000023
2025-07-02,1.3597,1.5053,1.4191,1.569,1.58,1.35,1.5,0.06369999999999987,-0.06899999999999995,0.01100000000000012
2025-07-03,1.315,1.4674,1.3714,1.517,1.52,1.15,1.485,0.049599999999999866,-0.031999999999999806,0.0030000000000001137
2025-07-04,1.314,1.4222,1.3606,1.4881,1.5,1.43,1.485,0.06590000000000007,-0.0030999999999998806,0.011900000000000022
2025-07-07,1.3146,1.466,1.365,1.5,1.5,1.485,1.505,0.03400000000000003,0.004999999999999893,0.0
2025-07-08,1.3147,1.4635,1.3704,1.5058,1.51,1.495,1.52,0.042300000000000004,0.01419999999999999,0.0041999999999999815
2025-07-09,1.3171,1.4767,1.3761,1.504,1.51,1.43,1.51,0.027300000000000102,0.006000000000000005,0.006000000000000005
2025-07-10,1.3227,1.4945,1.387,1.5208,1.53,1.155,1.49,0.02629999999999999,-0.03079999999999994,0.009200000000000097
2025-07-11,1.3427,1.4718,1.4038,1.5086,1.52,1.345,1.505,0.036799999999999944,-0.0036000000000000476,0.011400000000000077
2025-07-14,1.424,1.536,1.4837,1.5426,1.55,1.485,1.56,0.006599999999999939,0.017400000000000082,0.007400000000000073
2025-07-15,1.53,1.5696,1.5745,1.5877,1.6,1.495,1.55,0.018099999999999783,-0.037699999999999845,0.0123000000000002
2025-07-16,1.4689,1.5291,1.5129,1.5311,1.54,1.5,1.535,0.0020000000000000018,0.0039000000000000146,0.00890000000000013
2025-07-17,1.4635,1.5223,1.5116,1.5329,1.54,1.13,1.47,0.010599999999999943,-0.06289999999999996,0.007100000000000106
2025-07-18,1.4566,1.5067,1.4881,1.5072,1.5,1.32,1.475,0.000500000000000167,-0.032200000000000006,-0.007200000000000095
2025-07-21,1.3609,1.4901,1.4012,1.4977,1.5,1.36,1.465,0.007600000000000051,-0.03269999999999995,0.0022999999999999687
2025-07-22,1.3144,1.4741,1.3599,1.4846,1.48,1.6,1.51,0.010499999999999954,0.02540000000000009,-0.0045999999999999375
2025-07-23,1.371,1.4826,1.4268,1.5017,1.5,1.575,1.56,0.019100000000000117,0.05830000000000002,-0.0017000000000000348
2025-07-24,1.6515,1.5759,1.6924,1.6012,1.6,1.09,1.575,0.025299999999999878,-0.0262,-0.0011999999999998678
2025-07-25,1.5174,1.6523,1.5522,1.6937,1.75,1.35,1.63,0.04139999999999988,-0.06370000000000009,0.05630000000000002
2025-07-28,1.4621,1.5806,1.4907,1.6264,1.64,1.345,1.605,0.04580000000000006,-0.021400000000000086,0.013599999999999834
2025-07-29,1.3633,1.5643,1.3989,1.6121,1.62,1.66,1.675,0.047800000000000065,0.06289999999999996,0.007900000000000018
2025-07-30,1.3152,1.5176,1.3642,1.6113,1.63,1.78,1.625,0.0936999999999999,0.013700000000000045,0.01869999999999994
2025-07-31,1.3957,1.5542,1.5634,1.5806,1.6,1.03,1.43,0.02639999999999998,-0.15060000000000007,0.019400000000000084
2025-08-01,1.3139,1.4242,1.3545,1.4864,1.5,1.29,1.46,0.06220000000000003,-0.02639999999999998,0.013600000000000056
2025-08-04,1.3146,1.4518,1.3512,1.4755,1.48,1.305,1.455,0.023700000000000054,-0.020499999999999963,0.0044999999999999485
2025-08-05,1.3143,1.4445,1.3462,1.4654,1.47,1.545,1.485,0.02090000000000014,0.019600000000000062,0.0045999999999999375
2025-08-06,1.3153,1.4557,1.3482,1.4732,1.48,1.5,1.49,0.01750000000000007,0.016799999999999926,0.006799999999999917
2025-08-07,1.3151,1.4515,1.3503,1.4809,1.49,1.025,1.425,0.029400000000000093,-0.05590000000000006,0.009099999999999886
2025-08-08,1.3116,1.4251,1.3413,1.4538,1.46,1.185,1.435,0.028699999999999948,-0.018799999999999928,0.006199999999999983
2025-08-11,1.3144,1.4404,1.3458,1.4537,1.46,1.5,1.48,0.01330000000000009,0.02629999999999999,0.006299999999999972
2025-08-12,1.3162,1.4444,1.3486,1.4619,1.46,1.48,1.485,0.01750000000000007,0.02310000000000012,-0.0019000000000000128
2025-08-13,1.3164,1.4522,1.3491,1.4715,1.48,1.435,1.475,0.019300000000000095,0.0035000000000000586,0.008499999999999952
